Nom_fichier	Numéro_Phrase	Dynamique	Segment_Annoté	Type	Pol
1958-padog_CE_Oct23_GPU.xml	486	puissent y trouver place les programmes de logements (à densité assez forte), les services publics prévus et ceux qui peuvent être envisagés, et les installations privées	puissent	autre	
1958-padog_CE_Oct23_GPU.xml	486	doivent être non seulement disponibles mais aménagés	doivent	autre	
1958-padog_CE_Oct23_GPU.xml	486	doivent être non seulement disponibles mais aménagés	pour les recevoir facilement	axiol	pos
1958-padog_CE_Oct23_GPU.xml	490	puissent être aménagées	puissent	autre	
1958-padog_CE_Oct23_GPU.xml	490	puissent être aménagées	sans dépenses exagérées	axiol	
1958-padog_CE_Oct23_GPU.xml	495	Extension importante de villes existantes	importante	axiol	
1958-padog_CE_Oct23_GPU.xml	500	aucune infrastructure nouvelle coûteuse	coûteuse	axiol	neg
1958-padog_CE_Oct23_GPU.xml	500	aucune infrastructure nouvelle coûteuse	n’est nécessaire à ce titre	autre	
1958-padog_CE_Oct23_GPU.xml	501	pourra, le cas échéant, être créé	pourra	autre	
1958-padog_CE_Oct23_GPU.xml	504	construire des cités de 20 ou 30.000 habitants	On peut raisonnablement prétendre faire beaucoup mieux	axiol	pos
1958-padog_CE_Oct23_GPU.xml	504	organiser	On peut raisonnablement prétendre faire beaucoup mieux	axiol	pos
1958-padog_CE_Oct23_GPU.xml	504	leur apporter des activités indispensables	On peut raisonnablement prétendre faire beaucoup mieux	axiol	pos
1958-padog_CE_Oct23_GPU.xml	507	de telles réalisations	n’apporteraient aucune amélioration à la situation actuelle de l’agglomération	axiol	neg
1958-padog_CE_Oct23_GPU.xml	507	auraient tendance à se souder	auraient tendance	axiol	
1958-padog_CE_Oct23_GPU.xml	531	croître	On peut les voir	autre	
1958-padog_CE_Oct23_GPU.xml	532	cette évolution progressive	Bien conduite	axiol	pos
1958-padog_CE_Oct23_GPU.xml	533	l’amorce	puissent être	autre	
1958-padog_CE_Oct23_GPU.xml	536	ne pourrait pas être adapté aux nouveaux besoins	ne pourrait pas	autre	
1958-padog_CE_Oct23_GPU.xml	536	faudrait en créer un autre	faudrait	autre	
1958-padog_CE_Oct23_GPU.xml	539	une extension modérée	La meilleure solution	axiol	pos
1958-padog_CE_Oct23_GPU.xml	539	une extension modérée	n’est-elle pas	axiol	
1958-padog_CE_Oct23_GPU.xml	539	une extension modérée	modérée	axiol	
1958-padog_CE_Oct23_GPU.xml	547	la construire	Il était rationnel	axiol	pos
1958-padog_CE_Oct23_GPU.xml	547	la doter des équipements voulus	Il était rationnel	axiol	pos
1958-padog_CE_Oct23_GPU.xml	548	une création relativement limitée	relativement limitée	axiol	
1958-padog_CE_Oct23_GPU.xml	550	créer une ville	Mais dans quel but	axiol	
1958-padog_CE_Oct23_GPU.xml	551	transporter des activités parisienne excédentaires	doit	autre	
1958-padog_CE_Oct23_GPU.xml	552	pourrait y créer par exemple une Faculté	pourrait	autre	
1958-padog_CE_Oct23_GPU.xml	560	construire les logements	il faudrait d’une manière synchrone	autre	
1958-padog_CE_Oct23_GPU.xml	560	créer les services publics	il faudrait d’une manière synchrone	autre	
1958-padog_CE_Oct23_GPU.xml	561	une amélioration à la structure de l’agglomération parisienne	on peut se demander en quoi elle apporterait	axiol	
1958-padog_CE_Oct23_GPU.xml	561	une amélioration à la structure de l’agglomération parisienne	une amélioration	axiol	pos
1958-padog_CE_Oct23_GPU.xml	567	un effort important et coordonné d’aménagement et d’équipement	un effort important et coordonné	axiol	
1958-padog_CE_Oct23_GPU.xml	568	pourront y être installés	pourront	autre	
1958-padog_CE_Oct23_GPU.xml	568	pourront s’y créer et s’y développer	pourront	autre	
1958-padog_CE_Oct23_GPU.xml	568	seront conçus ou améliorés	améliorés	axiol	pos
1958-padog_CE_Oct23_GPU.xml	572	bien composés	bien	axiol	pos
1958-padog_CE_Oct23_GPU.xml	572	correctement construits et équipés	correctement	axiol	pos
1958-padog_CE_Oct23_GPU.xml	574	une action volontaire et continue	volontaire	boul	
1958-padog_CE_Oct23_GPU.xml	575	Les grandes opérations routières ou de transports ferrés	nécessaires en tout état de cause	autre	
1958-padog_CE_Oct23_GPU.xml	590	réorganiser et de restructurer la banlieue	Le problème essentiel	axiol	neg
1958-padog_CE_Oct23_GPU.xml	595	devraient être convenablement répartis	devraient	autre	
1958-padog_CE_Oct23_GPU.xml	595	devraient être convenablement répartis	convenablement	axiol	pos
1958-padog_CE_Oct23_GPU.xml	595	pouvoir être réalisés successivement dans le temps	pouvoir	autre	
1958-padog_CE_Oct23_GPU.xml	598	pourront s’y placer	pourront	autre	
1958-padog_CE_Oct23_GPU.xml	598	puisse réellement « démarrer »	puisse réellement « démarrer »	autre	
1958-padog_CE_Oct23_GPU.xml	598	viendront facilement s’installer	facilement	axiol	pos
1958-padog_CE_Oct23_GPU.xml	599	ne peut penser réaliser à la fois toutes ces intentions	ne peut	autre	
1958-padog_CE_Oct23_GPU.xml	599	peut par contre les prévoir, les étudier, les préparer	peut	autre	
1958-padog_CE_Oct23_GPU.xml	599	toutes réalisations de cette importance qui s’échelonneront	de cette importance	axiol	
1958-padog_CE_Oct23_GPU.xml	600	une restructuration de l’agglomération	pourraient permettre	autre	
1958-padog_CE_Oct23_GPU.xml	602	son prolongement éventuel	éventuel		
1958-padog_CE_Oct23_GPU.xml	603	prolonger vers l’Ouest le grand axe de PARIS : Louvre, Concorde, Étoile	une volonté	boul	
1958-padog_CE_Oct23_GPU.xml	606	la construction du Centre National des Industries et des Techniques	L’entreprise hardie	axiol	
1958-padog_CE_Oct23_GPU.xml	608	construire un Palais des Congrès, un Théâtre populaire, un grand hôtel, un nouveau «Vélodrome d’Hiver»	pensent		
1958-padog_CE_Oct23_GPU.xml	611	le prolongement éventuel de l’opération « DÉFENSE »	peuvent permettre	autre	
1958-padog_CE_Oct23_GPU.xml	611	le prolongement éventuel de l’opération « DÉFENSE »	éventuel	autre	
1958-padog_CE_Oct23_GPU.xml	616	recevoir un nouveau noyau urbain important	susceptibles		
1958-padog_CE_Oct23_GPU.xml	617	la réalisation d’un ensemble particulièrement intéressant	il serait susceptible de permettre	autre	
1958-padog_CE_Oct23_GPU.xml	617	la réalisation d’un ensemble particulièrement intéressant	particulièrement intéressant	axiol	pos
1958-padog_CE_Oct23_GPU.xml	617	pouvait être transféré	pouvait	autre	
1958-padog_CE_Oct23_GPU.xml	619	un transfert de ces installations aéronautiques	on peut se demander		
1958-padog_CE_Oct23_GPU.xml	619	un transfert de ces installations aéronautiques	ne risque pas d’être envisagé	axiol	
1958-padog_CE_Oct23_GPU.xml	620	l’étude d’une utilisation du Plateau de Villacoublay	mérite-t-elle d’être entreprise	axiol	
1958-padog_CE_Oct23_GPU.xml	622	la construction d’un noyau important avec des activités secondaires et tertiaires en nombre suffisant	On pourrait prévoir	autre	
1958-padog_CE_Oct23_GPU.xml	623	la construction d’une ville universitaire ou d’une cité administrative	On peut envisager	autre	
1958-padog_CE_Oct23_GPU.xml	624	la construction d’une ville-parc spécialement aménagée pour les sports et les loisirs	présente également un certain intérêt	axiol	pos
1958-padog_CE_Oct23_GPU.xml	625	aménager	il serait nécessaire	autre	
1958-padog_CE_Oct23_GPU.xml	625	rapprocher	il serait nécessaire	autre	
1958-padog_CE_Oct23_GPU.xml	625	devant être améliorée	devant	autre	
1958-padog_CE_Oct23_GPU.xml	629	grignotée sans cesse par des lotissements ou des exploitations de carrières	grignotée	axiol	
1958-padog_CE_Oct23_GPU.xml	631	le développement s’est poursuivi de façon anarchique	de façon anarchique	axiol	neg
1958-padog_CE_Oct23_GPU.xml	634	créer un vaste parc départemental	a envisagé	autre	
1958-padog_CE_Oct23_GPU.xml	637	un éventuel transfert de l’aérodrome du BOURGET	pourrait être envisagé	autre	
1958-padog_CE_Oct23_GPU.xml	637	l’extension et à la modernisation sur place de l’aérodrome actuel	de préférence	axiol	
1958-padog_CE_Oct23_GPU.xml	638	pouvait être aménagé	pouvait	autre	
1958-padog_CE_Oct23_GPU.xml	639	pouvant être améliorées	pouvant	autre	
1958-padog_CE_Oct23_GPU.xml	639	un élément restructurateur de tout l’ensemble indiqué précédemment	pourrait être envisagée	autre	
1958-padog_CE_Oct23_GPU.xml	644	les trois noyaux de restructuration	méritent d’être étudiés	axiol	
1958-padog_CE_Oct23_GPU.xml	646	prévoir dans cette région de la banlieue, elle aussi très peuplée, au moins un centre restructurateur	Il est cependant indispensable	axiol	
1958-padog_CE_Oct23_GPU.xml	646	la poussée vers l’Ouest de l’agglomération parisienne	si l’on ne veut pas encourager démesurément	axiol	
1958-padog_CE_Oct23_GPU.xml	650	un prolongement tentaculaire de l’agglomération	conséquence inévitable	axiol	
1958-padog_CE_Oct23_GPU.xml	650	un prolongement tentaculaire de l’agglomération	tentaculaire	axiol	
1958-padog_CE_Oct23_GPU.xml	653	ne pas accroître cette insuffisance	il est apparu indispensable	axiol	
1958-padog_CE_Oct23_GPU.xml	655	doivent être convenablement équipées	doivent	autre	
1958-padog_CE_Oct23_GPU.xml	655	doivent être convenablement équipées	convenablement	axiol	pos
1958-padog_CE_Oct23_GPU.xml	656	localiser dans leur périmètre certains équipements publics nécessaires	permettront	autre	
1958-padog_CE_Oct23_GPU.xml	658	leur réalisation	ne doit pas poser de trop gros problèmes préalables d’équipement et de desserte en moyens de transports publics	axiol	
1958-padog_CE_Oct23_GPU.xml	658	leur réalisation	ne doit pas poser de trop gros problèmes préalables d’équipement et de desserte en moyens de transports publics	autre	
1958-padog_CE_Oct23_GPU.xml	658	une restructuration et une régénération de la banlieue	un premier pas, non négligeable	axiol	
1958-padog_CE_Oct23_GPU.xml	658	l’effort de rénovation entrepris	l’effort	axiol	
1958-padog_CE_Oct23_GPU.xml	669	une possibilité de construction de quelque 85.000 logements et 200 hectares de zones d’activités	une possibilité	autre	
1958-padog_CE_Oct23_GPU.xml	670	un grand nombre d’autres opérations importantes	importantes	axiol	
1958-padog_CE_Oct23_GPU.xml	671	« colmater » les derniers vides de l’agglomération	peut-on dire	autre	
1958-padog_CE_Oct23_GPU.xml	671	« colmater » les derniers vides de l’agglomération	« colmater »	axiol	
1958-padog_CE_Oct23_GPU.xml	676	remise en ordre	une même volonté	autre	
1958-padog_CE_Oct23_GPU.xml	676	remise en ordre	remise en ordre	axiol	
1958-padog_CE_Oct23_GPU.xml	677	maintenir autour de l’agglomération parisienne une réserve rurale	la volonté	boul	
1958-padog_CE_Oct23_GPU.xml	679	Les opérations de rénovation et de reconquête de PARIS	seront facilitées	axiol	pos
1958-padog_CE_Oct23_GPU.xml	680	un meilleur aménagement des quartiers parisiens	permettra	autre	
1958-padog_CE_Oct23_GPU.xml	680	un meilleur aménagement des quartiers parisiens	meilleur	axiol	pos
1958-padog_CE_Oct23_GPU.xml	683	la construction dans PARIS même de grands édifices publics	Des occasions d’amorcer une politique de décongestion de PARIS n’ont-elles pas été perdues	axiol	neg
1958-padog_CE_Oct23_GPU.xml	684	les possibilités d’avenir de cette Région	les possibilités	autre	
1958-padog_CE_Oct23_GPU.xml	690	Le maintien de cette zone rurale	est d’une nécessité absolue	axiol	
1958-padog_CE_Oct23_GPU.xml	690	Le maintien de cette zone rurale	est d’une nécessité absolue	autre	
1958-padog_CE_Oct23_GPU.xml	692	doit donc demeurer	doit	autre	
1958-padog_CE_Oct23_GPU.xml	692	doit s’étioler	ce qui ne veut pas dire	axiol	
1958-padog_CE_Oct23_GPU.xml	692	doit s’étioler	doit	autre	
1958-padog_CE_Oct23_GPU.xml	692	doit s’étioler	s’étioler	axiol	neg
1958-padog_CE_Oct23_GPU.xml	701	Un effort correspondant d’aménagement et d’équipement de ces localités	Un effort	axiol	
1958-padog_CE_Oct23_GPU.xml	704	devra donc aussi être développé ou amélioré	devra	autre	
1958-padog_CE_Oct23_GPU.xml	704	devra donc aussi être développé ou amélioré	amélioré	axiol	pos
1958-padog_CE_Oct23_GPU.xml	714	Un développement plus modeste peut être envisagé pour d’autres villes, comme CHANTILLY, FONTAINEBLEAU, RAMBOUILLET, SENLIS	plus modeste	axiol	
1958-padog_CE_Oct23_GPU.xml	714	Un développement plus modeste peut être envisagé pour d’autres villes, comme CHANTILLY, FONTAINEBLEAU, RAMBOUILLET, SENLIS	peut être envisagé	autre	
1958-padog_CE_Oct23_GPU.xml	714	peuvent constituer une couronne de villes résidentielles et de tourisme, voire universitaires	peuvent	autre	
1958-padog_CE_Oct23_GPU.xml	714	tous prolongements tentaculaires de la banlieue parisienne	devraient, pour conserver leur équilibre et leur caractère actuel, être défendues contre	axiol	
1958-padog_CE_Oct23_GPU.xml	714	tous prolongements tentaculaires de la banlieue parisienne	devraient, pour conserver leur équilibre et leur caractère actuel, être défendues contre	autre	
1958-padog_CE_Oct23_GPU.xml	714	tous prolongements tentaculaires de la banlieue parisienne	tentaculaires	axiol	neg
1958-padog_CE_Oct23_GPU.xml	715	devraient suivre un développement normal	devraient	autre	
1958-padog_CE_Oct23_GPU.xml	715	devraient suivre un développement normal	normal	axiol	
1958-padog_CE_Oct23_GPU.xml	715	devraient suivre un développement normal	devraient	autre	
1958-padog_CE_Oct23_GPU.xml	715	devraient suivre un développement normal	sans apport important extérieurdevraient suivre un développement	axiol	
1958-padog_CE_Oct23_GPU.xml	715	devraient suivre un développement normal	devraient	autre	
1958-padog_CE_Oct23_GPU.xml	717	l’aménagement de la zone rurale de la Région Parisienne	un appoint non négligeable	axiol	
1958-padog_CE_Oct23_GPU.xml	719	pourraient être ainsi libérés	pourraient	autre	
1958-padog_CE_Oct23_GPU.xml	722	une décentralisation vers la Province des activités secondaires et tertiaires	doit aboutir	autre	
1958-padog_CE_Oct23_GPU.xml	722	un desserrement de la Capitale	doit aboutir	autre	
1958-padog_CE_Oct23_GPU.xml	722	une réorganisation et à une restructuration de la banlieue	doit aboutir	autre	
1958-padog_CE_Oct23_GPU.xml	724	pourront recevoir un accroissement modéré	pourront	autre	
1958-padog_CE_Oct23_GPU.xml	724	pourront recevoir un accroissement modéré	modéré	axiol	
1958-padog_CE_Oct23_GPU.xml	725	Les développements importants d’agglomérations	importants	axiol	
1958-padog_CE_Oct23_GPU.xml	725	Les développements importants d’agglomérations	ne pourront être admis	autre	
1958-padog_CE_Oct23_GPU.xml	727	leurs localisations souhaitables	souhaitables	autre	
1958-padog_CE_Oct23_GPU.xml	736	Le remplacement de ces logements	devrait pouvoir être assuré immédiatement	autre	
1958-padog_CE_Oct23_GPU.xml	737	des opérations de cette nature	difficultés pratiques	axiol	neg
1958-padog_CE_Oct23_GPU.xml	738	remplaçant obligatoirement 6.000 logements insalubres à détruire	obligatoirement	autre	
1958-padog_CE_Oct23_GPU.xml	743	pourrait être réalisé	pourrait	autre	
1958-padog_CE_Oct23_GPU.xml	745	le remplacement	s’impose		
1958-padog_CE_Oct23_GPU.xml	754	les 60.000 logements insalubres et les 160.000 logements vétustes supposés reconstruits	supposés	axiol	
1958-padog_CE_Oct23_GPU.xml	755	devraient être renouvelés	devraient	autre	
1958-padog_CE_Oct23_GPU.xml	755	le renouvellement exceptionnel du patrimoine immobilier insalubre ou vétuste	exceptionnel	axiol	
1958-padog_CE_Oct23_GPU.xml	758	démolitions	un rythme convenable	axiol	
1958-padog_CE_Oct23_GPU.xml	758	« reconquête »	un rythme convenable	axiol	
1958-padog_CE_Oct23_GPU.xml	759	des opérations	rendre possible	autre	
1958-padog_CE_Oct23_GPU.xml	759	des opérations	des difficultés considérables qu’elles présentent	axiol	neg
1958-padog_CE_Oct23_GPU.xml	765	Renouvellement exceptionnel du patrimoine immobilier	exceptionnel	axiol	
1958-padog_CE_Oct23_GPU.xml	767	Renouvellement normal du patrimoine immobilier	normal	axiol	
1958-padog_CE_Oct23_GPU.xml	781	devraient être construits	devraient	autre	
1958-padog_CE_Oct23_GPU.xml	785	l’effort considérable de construction	l’effort considérable	axiol	
1958-padog_CE_Oct23_GPU.xml	798	la rénovation de l’habitat parisien	l’effort capital qu’il faudra fournir	axiol	
1958-padog_CE_Oct23_GPU.xml	802	pourront être localisés	pourront	autre	
1958-padog_CE_Oct23_GPU.xml	811	peuvent s’implanter	peuvent	autre	
1958-padog_CE_Oct23_GPU.xml	814	l’élément moteur de la rénovation de certains quartiers de PARIS et de banlieue	Ils doivent être	autre	
1958-padog_CE_Oct23_GPU.xml	815	peuvent s’intégrer	peuvent	autre	
1958-padog_CE_Oct23_GPU.xml	817	pourront recevoir, suivant les lieux, 60 à 100 logements à l’hectare	En supposant très approximativement	axiol	
1958-padog_CE_Oct23_GPU.xml	817	pourront recevoir, suivant les lieux, 60 à 100 logements à l’hectare	pourront	autre	
1958-padog_CE_Oct23_GPU.xml	817	des possibilités de construction pour 200.000 logements	des possibilités	autre	
1958-padog_CE_Oct23_GPU.xml	819	opérations de cette nature	pourraient utilement être recensés et faire l’objet	autre	
1958-padog_CE_Oct23_GPU.xml	820	Les chantiers importants de construction	importants	axiol	
1958-padog_CE_Oct23_GPU.xml	820	Les chantiers importants de construction	nécessitent par contre de grandes surfaces disponibles qui ne peuvent plus maintenant être trouvées dans les périmètres affectés à l’habitation par les plans d’urbanisme précédents	autre	
1958-padog_CE_Oct23_GPU.xml	823	ces nouveaux noyaux urbains	permettront	autre	
1958-padog_CE_Oct23_GPU.xml	823	transformation de la Région Parisienne	permettront	autre	
1958-padog_CE_Oct23_GPU.xml	833	LES OPÉRATIONS PRÉVUES DANS LA PREMIÈRE CATÉGORIE	doivent pouvoir être entreprises	autre	
1958-padog_CE_Oct23_GPU.xml	834	CELLES DE LA DEUXIÈME CATÉGORIE	paraissent devoir être conduites	autre	
1958-padog_CE_Oct23_GPU.xml	835	l’action continue et persévérante	nécessitent, en tout cas	autre	
1958-padog_CE_Oct23_GPU.xml	835	l’action continue et persévérante	persévérante	axiol	
1958-padog_CE_Oct23_GPU.xml	836	poursuivre la réalisation nécessairement fractionnée	nécessairement fractionnée	autre	
1958-padog_CE_Oct23_GPU.xml	837	des opérations hautement désirables sur le plan général de l’aménagement	hautement désirables	boul	
1958-padog_CE_Oct23_GPU.xml	842	tous les terrains qui sont ainsi susceptibles d’être urbanisés	susceptibles		
1958-padog_CE_Oct23_GPU.xml	848	ne pouvant être déplacées	ne pouvant	autre	
1958-padog_CE_Oct23_GPU.xml	868	des implantations	ne seraient pas absolument nécessaires	autre	
1958-padog_CE_Oct23_GPU.xml	869	des secteurs spécialement aménagés	spécialement		
1958-padog_CE_Oct23_GPU.xml	886	peuvent être réalisées	peuvent	autre	
1958-padog_CE_Oct23_GPU.xml	886	peuvent être réaménagés	peuvent	autre	
1958-padog_CE_Oct23_GPU.xml	896	les concentrations réalisées	on peut dire	axiol	
1958-padog_CE_Oct23_GPU.xml	900	doivent être rénovés	doivent	autre	
1958-padog_CE_Oct23_GPU.xml	901	le regroupement d’activités	doit permettre	autre	
1958-padog_CE_Oct23_GPU.xml	902	certaines opérations de décentralisation	peut aussi provoquer	autre	
1958-padog_CE_Oct23_GPU.xml	906	l’expansion	est souhaitable	boul	
1958-padog_CE_Oct23_GPU.xml	907	la décentralisation d’une grosse entreprise	L’opportunité	axiol	
1958-padog_CE_Oct23_GPU.xml	907	la décentralisation d’une grosse entreprise	devrait être fortement favorisée	axiol	
1958-padog_CE_Oct23_GPU.xml	907	la décentralisation d’une grosse entreprise	devrait être fortement favorisée	autre	
1958-padog_CE_Oct23_GPU.xml	916	un transfert possible	possible	autre	
1958-padog_CE_Oct23_GPU.xml	932	pourront être trouvées	pourront	autre	
1958-padog_CE_Oct23_GPU.xml	933	L’aménagement de ces zones	devra être exécuté selon un ordre d’urgence	autre	
1958-padog_CE_Oct23_GPU.xml	943	désirait s’installer	désirait	boul	
1958-padog_CE_Oct23_GPU.xml	945	l’implantation des éléments tertiaires appelés à y demeurer	une orientation nouvelle doit être recherchée	autre	
1958-padog_CE_Oct23_GPU.xml	946	la restructuration et à la revitalisation de la banlieue et des cités satellites de la Région	contribuer efficacement	axiol	pos
1958-padog_CE_Oct23_GPU.xml	953	ont été améliorés	améliorés	axiol	pos
1958-padog_CE_Oct23_GPU.xml	975	doivent être envisagées	doivent	autre	
1958-padog_CE_Oct23_GPU.xml	988	des améliorations plus importantes du réseau ferré	des améliorations	axiol	pos
1958-padog_CE_Oct23_GPU.xml	990	modifications importantes sont nécessaires dans la structure du réseau des transports en commun	importantes	axiol	
1958-padog_CE_Oct23_GPU.xml	990	modifications importantes sont nécessaires dans la structure du réseau des transports en commun	sont nécessaires	autre	
1958-padog_CE_Oct23_GPU.xml	991	cette restructuration	si l’on veut	autre	
1958-padog_CE_Oct23_GPU.xml	991	cette restructuration	soit possible et réussisse	axiol	pos
1958-padog_CE_Oct23_GPU.xml	991	cette restructuration	soit possible et réussisse	autre	pos
1958-padog_CE_Oct23_GPU.xml	991	soit repensé	il est indispensable	axiol	
1958-padog_CE_Oct23_GPU.xml	994	La création d’un réseau « express régional »	doit être étudiée d’urgence	axiol	
1958-padog_CE_Oct23_GPU.xml	994	La création d’un réseau « express régional »	doit être étudiée d’urgence	autre	
1958-padog_CE_Oct23_GPU.xml	1004	La réalisation de cette prévision	peut être l’œuvre de longue haleine	autre	
1958-padog_CE_Oct23_GPU.xml	1005	des améliorations du réseau « omnibus » urbain et suburbain	des améliorations	axiol	pos
1958-padog_CE_Oct23_GPU.xml	1006	une réorganisation du réseau des transports de surface	nécessairement	autre	
1958-padog_CE_Oct23_GPU.xml	1023	Aucune transformation importante	importante	axiol	
1958-padog_CE_Oct23_GPU.xml	1025	la création importante de voies nouvelles	importante	axiol	
1958-padog_CE_Oct23_GPU.xml	1025	l’amélioration des traverses	l’amélioration	axiol	pos
1958-padog_CE_Oct23_GPU.xml	1026	sont progressivement transformés	au détriment de la circulation des piétons	axiol	neg
1958-padog_CE_Oct23_GPU.xml	1033	peuvent être réalisées	peuvent	autre	
1958-padog_CE_Oct23_GPU.xml	1035	devront être conçues et aménagées	devront	autre	
1958-padog_CE_Oct23_GPU.xml	1050	devront être traitées aussi largement que possible	devront	autre	
1958-padog_CE_Oct23_GPU.xml	1050	leurs abords correctement aménagés et plantés	correctement	axiol	pos
1958-padog_CE_Oct23_GPU.xml	1054	doivent, bien entendu, être améliorées	doivent	autre	
1958-padog_CE_Oct23_GPU.xml	1054	doivent, bien entendu, être améliorées	bien entendu	axiol	
1958-padog_CE_Oct23_GPU.xml	1054	doivent, bien entendu, être améliorées	améliorées	axiol	pos
1958-padog_CE_Oct23_GPU.xml	1054	toutes mesures que la situation locale permettra pratiquement de réaliser	permettra	autre	
1958-padog_CE_Oct23_GPU.xml	1054	toute amélioration locale	amélioration	axiol	pos
1958-padog_CE_Oct23_GPU.xml	1055	chaque nouveau noyau urbain important	doit être accompagné	autre	
1958-padog_CE_Oct23_GPU.xml	1055	la création simultanée d’une ou de plusieurs artères principales de liaison	doit être accompagné	autre	
1958-padog_CE_Oct23_GPU.xml	1059	doivent être réservés	doivent	autre	
1958-padog_CE_Oct23_GPU.xml	1072	le développement de l’habitation	doit conduire à interdire	autre	
1958-padog_CE_Oct23_GPU.xml	1073	des implantations au sol	doit conduire	autre	
1958-padog_CE_Oct23_GPU.xml	1074	des travaux d’agrandissement et d’aménagement très importants de l’aérodrome d’ORLY	très importants	axiol	
1958-padog_CE_Oct23_GPU.xml	1075	devant être dans l’avenir le grand terrain d’aviation de la Région Parisienne	devant	autre	
1958-padog_CE_Oct23_GPU.xml	1077	un développement important de l’aérodrome du BOURGET	important	axiol	
1958-padog_CE_Oct23_GPU.xml	1079	Ce développement	particulièrement inopportun	axiol	neg
1958-padog_CE_Oct23_GPU.xml	1082	empêcher tout développement urbain de ce secteur	une erreur d’autant plus grave	axiol	neg
1958-padog_CE_Oct23_GPU.xml	1085	aucune extension	il n’est prévu		
1958-padog_CE_Oct23_GPU.xml	1089	développement de la construction est, soit interdit, soit réglementé	soit interdit	autre	
1958-padog_CE_Oct23_GPU.xml	1089	développement de la construction est, soit interdit, soit réglementé	soit réglementé	autre	
1958-padog_CE_Oct23_GPU.xml	1096	doivent être situés	doivent	autre	
1958-padog_CE_Oct23_GPU.xml	1098	doivent être réservés	doivent	autre	
1958-padog_CE_Oct23_GPU.xml	1098	des réalisations ultérieures	ne pas compromettre	axiol	
1958-padog_CE_Oct23_GPU.xml	1104	peuvent recevoir indépendamment des entrepôts et magasins généraux, des industries de transformation	peuvent	autre	
1958-padog_CE_Oct23_GPU.xml	1107	Leur maintien	est intéressant	axiol	pos
1958-padog_CE_Oct23_GPU.xml	1108	faut les maintenir	faut	autre	
1958-padog_CE_Oct23_GPU.xml	1108	faut les maintenir	dans toute la mesure du possible	axiol	
1958-padog_CE_Oct23_GPU.xml	1109	Certaines opérations indispensables d’élargissement ou d’aménagement de voies publiques ne peuvent plus, en effet, être réalisées par emprises	indispensables	axiol	
1958-padog_CE_Oct23_GPU.xml	1109	les rives déjà trop bâties	ne peuvent plus	autre	
1958-padog_CE_Oct23_GPU.xml	1109	les rives déjà trop bâties	trop	axiol	
1958-padog_CE_Oct23_GPU.xml	1111	sa couverture	on peut se demander	axiol	
1958-padog_CE_Oct23_GPU.xml	1111	la création d’une traversée Nord-Sud	ne faciliterait pas	axiol	pos
1958-padog_CE_Oct23_GPU.xml	1112	la couverture du canal de l’Ourcq	permettrait une voie de liaison bien utile dans toute cette région	autre	
1958-padog_CE_Oct23_GPU.xml	1125	doivent bien évidemment être réalisés	doivent	autre	
1958-padog_CE_Oct23_GPU.xml	1125	doivent bien évidemment être réalisés	bien évidemment	axiol	
1958-padog_CE_Oct23_GPU.xml	1126	doivent être réservés les terrains nécessaires à cet équipement	doivent	autre	
1958-padog_CE_Oct23_GPU.xml	1127	l’équipement à réaliser	l’importance	axiol	
1958-padog_CE_Oct23_GPU.xml	1134	doivent réserver des terrains pour ces établissements	doivent	autre	
1958-padog_CE_Oct23_GPU.xml	1139	pourraient trouver leur place	pourraient	autre	
1958-padog_CE_Oct23_GPU.xml	1145	Tous les autres grands établissements qui devraient être construits ou reconstruits	devraient	autre	
1958-padog_CE_Oct23_GPU.xml	1145	modernisation ou d’agrandissement indispensables	indispensables	axiol	
1958-padog_CE_Oct23_GPU.xml	1146	les établissements d’enseignement nouveaux	jugés indispensables	axiol	
1958-padog_CE_Oct23_GPU.xml	1146	devront être localisés	devront	autre	
1958-padog_CE_Oct23_GPU.xml	1147	l’essor des nouveaux noyaux urbains	en facilitant	axiol	pos
1958-padog_CE_Oct23_GPU.xml	1147	doivent être créés	doivent	autre	
1958-padog_CE_Oct23_GPU.xml	1158	réaménagement et à la modernisation de ces établissements	un caractère acrobatique	axiol	
1958-padog_CE_Oct23_GPU.xml	1161	la transformation	doit permettre	autre	
1958-padog_CE_Oct23_GPU.xml	1170	installer de nouvelles centrales thermiques	il ne serait plus possible	autre	
1958-padog_CE_Oct23_GPU.xml	1173	La suppression de certaines usines à gaz anciennes	est, par contre, envisagée	axiol	
1958-padog_CE_Oct23_GPU.xml	1177	sont installés les principaux marchés de la grande agglomération parisienne	Il est inutile d’insister longuement sur les conditions	axiol	
1958-padog_CE_Oct23_GPU.xml	1183	la modernisation des abattoirs	a pu être entreprise	autre	
1958-padog_CE_Oct23_GPU.xml	1185	puisse être étudiée	puisse	autre	
1958-padog_CE_Oct23_GPU.xml	1186	pourraient être implantés	pourraient	autre	
1958-padog_CE_Oct23_GPU.xml	1189	pourra alors être réaménagé	pourra	autre	
1958-padog_CE_Oct23_GPU.xml	1191	aucune création récente	digne d’être mentionnée	axiol	
1958-padog_CE_Oct23_GPU.xml	1193	la création d’un parc de plusieurs centaines d’hectares	la nécessité	autre	
1958-padog_CE_Oct23_GPU.xml	1195	concevoir	il va sans dire qu’on ne saurait plus	axiol	
1958-padog_CE_Oct23_GPU.xml	1206	la construction de barrages	apporteront une amélioration certaine	axiol	pos
